YEAR,MONTH,Date 2,DATE,VENDOR,Balanced data, PAYMENT , ADJUSTMENT ,Receipt,NOTAS,Frozen Initial Balance
2024,DEC,18/12/2024,"12/18/2024
",MODERN - RAILCAR,MODERN - RAILCAR,-$438902.90,,Imagen de WhatsApp 2024-12-18 a las 11.56.10_e808f076.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/1zy5fAZmBUMM3wZe1kAA_Q/_nEyPpL09C-r-pvgck0ZqE8ahZIugNksDxxHAYEj9lCtMLi0Bw5gASF-g3Plf9zIxuUaMhIfyQTZf6aF3CTOM8J_1zF4Wiu9zVOWXn7WtInkeFNYliFh_M20Tu9Nypcdp3IgMOYgNA150Tw54jQCFEJk2p9piEXSuAKD0Ja3v4UOkVKzU1B0J_KjmhGbmNHwAqx11dpYohS9K5P8nqqzTw/5IuX5V_kuF4Dm7aAIb2xI8DGURzdKaQj86lvjEwmBec),,
2024,DEC,23/12/2024,12/23/2024,MODERN - RAILCAR,MODERN - RAILCAR,-$330000.00,,Imagen de WhatsApp 2024-12-23 a las 13.59.08_9e512c16.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/tkKNfKGf6BrzFieq2xO69A/fxOANgd93HaPVPnl4dffrMFwpoy_NHdNmawhxx38BKw8Fr7_GDb-KERe5ygf4SI6bI1KX0JxO5x4klun52vf0kkcsGCruTB7x38F1Bn9WL1QeqUjwMa2eIPwt7BKhWzQ3mW_ouocPKOrHsdGQW5UVbSM50qBtRK4IpTAxPRGt1gaMetfXS-ttSLU2zSVel3uI7IVfTRtGxHQJd0JDXBcpQ/ghRrKpQ3o2REkf_Z3aDUflVm1SN5x6o0BG74ThlBzlU),,
2024,DEC,23/12/2024,12/23/2024,MODERN - RAILCAR,MODERN - RAILCAR,-$475000.00,,Imagen de WhatsApp 2024-12-23 a las 13.59.08_d3ae85aa.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/mBsQulNkUTD5zxVZ514fmg/TeYoCfEttv7mgMlZcJ0oc8C73rDeZpbgbbtWkvcQHxmSanXJUx_xuwwOpnxhejEYGOfKp9hbpe0GiC-Q_7Bu2kvvA_x-Dj5Ut_MvSaM7FbWgo-BGOpbyaE5V4CPLU89ZPyNI4CgORpdjtxuC74T4WouWaZ9TAVMuxcC69rnpvInPCifw5r0i9CxlrtI2qXq2SYqQK9xeIqA7z7aVfelipg/w0V4kAhWdkHzv_ytsEQN7Eb0u4y0frrklM6HUraXkpc),,
2024,DEC,27/12/2024,"12/27/2024
",MODERN - RAILCAR,MODERN - RAILCAR,-$491701.41,,Imagen de WhatsApp 2024-12-27 a las 09.24.53_beda7645.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/HwEpTYVs4nHrtzxHdhOxog/rSJHW1nVefXYUEiR5Vl9r17qm58kp8U382rqkQmfR9WJ4Zequ8vgzu9mUZjW8ypwIADEknACp8s6OpL9UVXnn_SwXOH2pYofmtUXnec7p4U-iclf0CDelXWPWG4JdqS-QO_A0fuW_5cys_cSMY0eUJX0Ot6XgaKr4vKCOF3FfLEkZWniugVvMUfkNKdEQ5UeXil6F3xjKC4z48-bnsDNxA/ZLQ6_iUMt6f9PB9_hVc83jCgkuNJSkMJpUxjdkIDisM),,
2025,MAY,28/5/2025,5/25/2025,GTR,GTR,-$286967.72,,Imagen de WhatsApp 2025-05-28 a las 10.25.23_3d6ed6b3.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/6JKpsqNKnodKULwlfqIFyg/yEk8jdDiFqV2TEdpriwsJt9kWsnYyF2rXOSk_Ra9IL9Ql1c1Gohp3Ht5wOngjAJi7detJFdllbQXx5cYCjuZuFe1xJJGRScVYYtD2QuO_h5i_n-T2QWuDAWOfALTxAuJWSPXMflpzrM8gIEGqZrMGOH6YrwZ-jq3NhYz-allYy5U_CphxnGjTT30MIqeN8t28oX_LdzMpy6qaKFWNbjoeg/ZBBEHSMlPJZyGmeK-NFU7X6WXVP2sCJQSAjF4B1DGbc),,
2025,MAY,28/5/2025,5/25/2025,GTR,GTR,-$155000.00,,Imagen de WhatsApp 2025-05-28 a las 11.06.29_4e06e5cb.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/4wJ3o2EjtqyB9nlYP64XNQ/d4JO3kHxUHNfDVeLyf_JB8uYzIOMgsUSTpc5RJqLXUBTqnYf4kb3YZ6MbZ6lP3K17pRM0O1AI9alpOIS1jdREWsbNDv4Mh6ZEjUCsyrQpFP0jlGv2QgLCRne7cM_FBhyNEo-j4WWvVg5So_dCD5DdzDww8s7wCEosvmQyXjedlKFtw4mVxm8pez6sQ7bRI2al-Tfs9hsgyovq8mlYIxoIg/scM4aQRtUmRAdAWiAdQ1xNT3op-VUmrHe-eWHM4yMZ8),,
2024,OCT,28/10/2024,10/28/2024,GTR,GTR,-$66800.00,,Imagen de WhatsApp 2024-10-28 a las 14.50.33_641518f5.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/MJA-ZsWBdVMoHF87pTxa4w/GKTRvcHn1pirl0T4gj1v1j_Qvpz-Uf6rQnvuMmgoN7HWGl147dHjk3vMzfJcHIX_7zY5rtM9LcipFOgZmjvI1J90mVXDuaPHXbogu11_IZ9lQR6_K3d82ofr24_hDnz5W7t0TP2NIJpJWDHjsjRnnwoLsEO3O3uuQDuFDHFtlLf0F7mpC0lD_HElUGa_BKhILGP1NjgmdHUslJcuiX1rww/Co9jtUUNB9VZgugs0r7GxNobq9py3evxiI127F7q8iE),,
2024,OCT,31/10/2024,"10/31/2024
",GTR,GTR,-$256500.00,,Imagen de WhatsApp 2024-10-31 a las 10.25.08_1cfcce0d.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/wBVC_5NdSanPrE5RgPsy7A/YmtGdU9C64XpVZJBltc_rjeMZmeYwFN0FnbDnvOs-HE4UZYLUT4xEfmiWxAyI3JjQOHfywN7iXEPPHLf_iRqhz1sd1WOPGunKgNMBg7-Lx8JCu68OlozQrWjUbXBbOIlY7g0JagUd8kLE1HoE1Ja87bzWZ1XPiqJr41svjvgRxCowruhUDDShxFMLqpOm88oAg_PWCzfzRfvQMPX2EYzbg/4t9573WwDK8CL9kh5Nf3h-vfFzZAS9O9Td0sltl93Z4),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$275000.00,,Imagen de WhatsApp 2024-11-07 a las 15.25.28_a3917adb.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/IO5a60Y9ISQNn6RX2NHaxQ/PBLCY-m8rcfIU33-GcS9a8zMfjZJVzIEmx0hadZf6cO1KePP8tw94RTRIe7JPYkLd-floy_GpEvER4rp6n8QAe_TSxStv4dRTgy-vOLQt14DwjZfTRFgnAzpMXZrG9-ucEFtEoE50kYFysB3Gns-vqgBm5Twse29UJ5jGBoM1MnVPCIQrj1quphwlPc6iuBnKmW3Jfi1EmvBHw4ow1A_5w/j454fY1xiEfV78bZrn4Lej2n-eJ6RUTJ0GKUbMVVabc),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$180000.00,,Imagen de WhatsApp 2024-11-08 a las 08.38.33_c69f3795.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/ZbnJ3yP5QTovGN1kY6h0Mg/F9Jz_DbH3X7HwuFGpLOuFKh8xZWRo69LotSVCgJ4ZmOcwpq_-4EQWnTT8m9pj2gyU4RJNbgVPaoFUGeAfnY0Nyhaf_xH9Dasn5K7rY2Nr4wIUVoP0UdZR5m1a6BXS6ZSoGYPTJdfGayazGYwT8jnFNJfyWC-pbsYMb92INM73wxwjA78enJVDcJxNDEKJV7aDW1kHrGLUvPcZPNpeH0j9A/dyfCQKlgBpSDv2hbYvVY3w3y-OCECzlZH89M4BB1dsA),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$100000.00,,Imagen de WhatsApp 2024-11-08 a las 13.17.12_0e9d164f.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/k5HMoJ3pbpricZBw7tU83w/rBdAQgrOY8yyPVvjt4CbWojIH1ZoTMp1I_esVqBtP8H0yygC4gsSotDjKDwXwvPWz5HECK_EPfDbg60qYE_hqm2enPOO7OVmsH67C-g9nKQG6F3c2DqQhmgQgvDjofKdA-MYyZXvticY4lCzpK-OO43KO_rloyN7K3BtjTAJ5AwYxEc50zlS4Ov50O5mYksZ_TwTrvJUEpHaRo15DpXp3A/Cd0wt6UsTOQjPn8-ZAUBpOuAkwzsWs8XCN04i_6vlAw),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$285000.00,,Imagen de WhatsApp 2024-11-08 a las 13.43.36_3add786e.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/RlNEkqILFS0UfoX0kWD7Cg/pOSmn5-x7gb3Wn_1zNJg-lAtqzOuZ2hCAGDPpyoHQTD1AwrWlgH8l7Se4al7i_ckADocw_uPfRzujiqec-bf_AiYDu7mQDYHJf2je3H4dq3XOfEKtP3-hS9AEg-mgc_-vbaIs2c-QxsikcLHwG2e4wpMqo2kUMYAwAFNOFqi0OPzfUbTO8dJ18SdagR_rFs7rJsTzY6suPNWu7Zr0iY7zg/yPB1wb5qe7IdAqs9k6fLIGRwg_koHcduRWfy6AJgGek),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$167338.27,,Imagen de WhatsApp 2024-11-08 a las 13.47.01_bded33e1.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/FruLAbhseCIML6eb6-748g/HBRjtyMYx-j0SvzY8qlez8IZrJCkNJSDBAH1Eu-FofGhceQ43_49Pzym43KfoaUY358Ky7-M5knb6gIbUQ5x7-mVJIsrtlfH_KHw3d4MMy9A4wrJnf1HR1t_baaDFJyiKNJ0vVJEq6Fg5TutaqwiAoXHKCm6nJdxQ799orGrC42BpoZaC4K3iSTVo36ZYiBLe6rJReBQGci_fFJn3TQbsg/jBWc-_EAYQFOxGiTn5lKLP5-2eCNnhOuqSS35bvwavE),,
2024,NOV,8/11/2024,"11/8/2024
",GTR,GTR,-$100000.00,,Imagen de WhatsApp 2024-11-08 a las 14.07.34_9438269d.jpg (https://v5.airtableusercontent.com/v3/u/53/53/1778220000000/TxppZOW5Zo-eRA7FVLUasg/1a65XPC1W_OW9kJi8LHvrmZADmibo5jWRdPC8hCrYq8L3asZkxVxb-4_42OJpb3WoXFUtzWDnsaCQ5r23Vxwggt77Zs8YwmrvkiC50iCEHdjiDkrOJaTC-a1Mgoo9CI0DJ4EDAA2wj7Z9DKhYC-QM41IkqWzEV5-dAz2krLpQ_lfy3h8W-N_CI_kMHj6E3Ua3rRNhpcha2L2QcjazZDQng/MUSZIku-agmRBt1EuEWV4gAWnusvVTQMWj6gETSyCXk),,
2023,AUG,,"Friday, August 04, 2023",GTR,GTR,-$200000.00,,,,
2023,AUG,,"Friday, August 25, 2023",GTR,GTR,-$41631.53,,,,
2023,DEC,,"Friday, December 15, 2023",GTR,GTR,-$63358.00,,,,
2023,DEC,,"Friday, December 22, 2023",GTR,GTR,-$145000.00,,,,
2023,DEC,,"Friday, December 22, 2023",GTR,GTR,-$100000.00,,,,
2024,FEB,,"Friday, February 02, 2024",GTR,GTR,-$170000.00,,,,
2024,FEB,,"Friday, February 02, 2024",GTR,GTR,-$187000.00,,,,
2024,FEB,,"Friday, February 02, 2024",GTR,GTR,-$415500.00,,,,
2024,FEB,,"Friday, February 02, 2024",GTR,GTR,-$357000.00,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$150000.00,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$100000.00,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$51318.70,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$106000.00,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$65000.00,,,,
2024,FEB,,"Friday, February 09, 2024",GTR,GTR,-$99000.00,,,,
2024,FEB,,"Friday, February 16, 2024",GTR,GTR,-$150000.00,,,,
2024,FEB,,"Friday, February 16, 2024",GTR,GTR,-$151500.00,,,,
2024,FEB,,"Friday, February 16, 2024",GTR,GTR,-$137250.00,,,,
2024,FEB,,"Friday, February 16, 2024",GTR,GTR,-$64500.00,,,,
2024,JAN,,"Friday, January 12, 2024",GTR,GTR,-$86613.00,,,,
2024,JAN,,"Friday, January 12, 2024",GTR,GTR,-$98331.76,,,,
2024,JAN,,"Friday, January 19, 2024",GTR,GTR,-$125000.00,,,,
2024,JAN,,"Friday, January 19, 2024",GTR,GTR,-$111000.00,,,,
2024,JAN,,"Friday, January 26, 2024",GTR,GTR,-$200000.00,,,,
2024,JAN,,"Friday, January 26, 2024",GTR,GTR,-$164500.00,,,,
2024,JAN,,"Friday, January 26, 2024",GTR,GTR,-$145800.00,,,,
2023,JUL,,"Friday, July 07, 2023",GTR,GTR,-$53284.00,,,,
2023,JUL,,"Friday, July 14, 2023",GTR,GTR,-$79500.00,,,,
2023,JUL,,"Friday, July 14, 2023",GTR,GTR,-$46905.00,,,,
2023,JUL,,"Friday, July 21, 2023",GTR,GTR,-$164000.00,,,,
2023,JUL,,"Friday, July 28, 2023",GTR,GTR,-$65000.00,,,,
2023,JUL,,"Friday, July 28, 2023",GTR,GTR,-$37200.00,,,,
2023,JUL,,"Friday, July 28, 2023",GTR,GTR,-$85270.00,,,,
2023,JUL,,"Friday, July 28, 2023",GTR,GTR,-$125000.00,,,,
2023,JUN,,"Friday, June 02, 2023",GTR,GTR,-$699720.00,,,,
2023,JUN,,"Friday, June 02, 2023",GTR,GTR,-$494050.00,,,,
2023,JUN,,"Friday, June 02, 2023",GTR,GTR,-$294840.00,,,,
2023,JUN,,"Friday, June 09, 2023",GTR,GTR,-$23064.00,,,,
2023,JUN,,"Friday, June 09, 2023",GTR,GTR,-$24276.72,,,,
2023,JUN,,"Friday, June 16, 2023",GTR,GTR,-$132750.00,,,,
2023,JUN,,"Friday, June 16, 2023",GTR,GTR,-$140000.00,,,,
2023,JUN,,"Friday, June 16, 2023",GTR,GTR,-$333830.00,,,,
2023,JUN,,"Friday, June 23, 2023",GTR,GTR,-$41040.00,,,,
2023,JUN,,"Friday, June 23, 2023",GTR,GTR,-$50000.00,,,,
2023,JUN,,"Friday, June 30, 2023",GTR,GTR,-$208200.00,,,,
2023,JUN,,"Friday, June 30, 2023",GTR,GTR,-$300000.00,,,,
2023,MAR,,"Friday, March 17, 2023",GTR,GTR,-$210000.00,,,,
2023,MAR,,"Friday, March 17, 2023",GTR,GTR,-$125000.00,,,,
2023,MAR,,"Friday, March 17, 2023",GTR,GTR,-$385300.00,,,,
2023,MAR,,"Friday, March 24, 2023",GTR,GTR,-$346500.00,,,,
2023,MAR,,"Friday, March 31, 2023",GTR,GTR,-$304080.00,,,,
2023,MAY,,"Friday, May 05, 2023",GTR,GTR,-$133900.00,,,,
2023,MAY,,"Friday, May 05, 2023",GTR,GTR,-$200000.00,,,,
2023,MAY,,"Friday, May 12, 2023",GTR,GTR,-$197588.00,,,,
2023,MAY,,"Friday, May 12, 2023",GTR,GTR,-$270000.00,,,,
2023,MAY,,"Friday, May 26, 2023",GTR,GTR,-$485000.00,,,,
2023,MAY,,"Friday, May 26, 2023",GTR,GTR,-$297271.14,,,,
2023,NOV,,"Friday, November 03, 2023",GTR,GTR,-$50000.00,,,,
2023,NOV,,"Friday, November 03, 2023",GTR,GTR,-$27077.00,,,,
2023,NOV,,"Friday, November 03, 2023",GTR,GTR,-$165000.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$63900.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$40500.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$42500.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$41292.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$21125.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$63715.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$20500.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$85500.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$42250.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$137500.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$110000.00,,,,
2023,NOV,,"Friday, November 24, 2023",GTR,GTR,-$42250.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$170000.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$93750.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$125000.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$130000.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$150000.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$75000.00,,,,
2023,OCT,,"Friday, October 06, 2023",GTR,GTR,-$75000.00,,,,
2023,OCT,,"Friday, October 20, 2023",GTR,GTR,-$65000.00,,,,
2023,OCT,,"Friday, October 20, 2023",GTR,GTR,-$63366.00,,,,
2023,SEP,,"Friday, September 01, 2023",GTR,GTR,-$142000.00,,,,
2023,SEP,,"Friday, September 08, 2023",GTR,GTR,-$85000.00,,,,
2023,SEP,,"Friday, September 08, 2023",GTR,GTR,-$200000.00,,,,
2023,SEP,,"Friday, September 08, 2023",GTR,GTR,-$87000.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$54000.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$54750.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$325000.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$143000.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$200000.00,,,,
2023,SEP,,"Friday, September 15, 2023",GTR,GTR,-$90000.00,,,,
2023,SEP,,"Friday, September 22, 2023",GTR,GTR,-$200000.00,,,,
2023,SEP,,"Friday, September 22, 2023",GTR,GTR,-$51000.00,,,,
2023,SEP,,"Friday, September 22, 2023",GTR,GTR,-$100000.00,,,,
2023,SEP,,"Friday, September 29, 2023",GTR,GTR,-$26000.00,,,,
2023,SEP,,"Friday, September 29, 2023",GTR,GTR,-$120000.00,,,,
2023,SEP,,"Friday, September 29, 2023",GTR,GTR,-$165000.00,,,,
2023,SEP,,"Friday, September 29, 2023",GTR,GTR,-$302100.00,,,,
2023,SEP,,"Friday, September 29, 2023",GTR,GTR,-$110000.00,,,,
2024,APR,,"Monday, April 15, 2024",GTR,GTR,-$52475.00,,,,
2023,APR,,"Monday, April 17, 2023",GTR,GTR,-$26860.68,,,,
2023,APR,,"Monday, April 17, 2023",GTR,GTR,-$275000.00,,,,
2023,AUG,,"Monday, August 14, 2023",GTR,GTR,-$25810.00,,,,
2023,AUG,,"Monday, August 14, 2023",GTR,GTR,-$31328.00,,,,
2023,AUG,,"Monday, August 14, 2023",GTR,GTR,-$178000.00,,,,
2023,AUG,,"Monday, August 28, 2023",GTR,GTR,-$125000.00,,,,
2023,DEC,,"Monday, December 04, 2023",GTR,GTR,-$232000.00,,,,
2023,DEC,,"Monday, December 04, 2023",GTR,GTR,-$305000.00,,,,
2023,DEC,,"Monday, December 04, 2023",GTR,GTR,-$132360.00,,,,
2023,DEC,,"Monday, December 04, 2023",GTR,GTR,-$125000.00,,,,
2023,DEC,,"Monday, December 04, 2023",GTR,GTR,-$54288.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$56400.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$119400.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$30000.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$39875.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$53045.05,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$20350.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$125000.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$181475.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$24042.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$84600.00,,,,
2023,DEC,,"Monday, December 18, 2023",GTR,GTR,-$28875.00,,,,
2024,FEB,,"Monday, February 12, 2024",GTR,GTR,-$194625.00,,,,
2024,FEB,,"Monday, February 12, 2024",GTR,GTR,-$88500.00,,,,
2024,JAN,,"Monday, January 08, 2024",GTR,GTR,-$107520.00,,,,
2024,JAN,,"Monday, January 22, 2024",GTR,GTR,-$25000.00,,,,
2024,JAN,,"Monday, January 22, 2024",GTR,GTR,-$25000.00,,,,
2024,JAN,,"Monday, January 22, 2024",GTR,GTR,-$128500.00,,,,
2024,JAN,,"Monday, January 29, 2024",GTR,GTR,-$124500.00,,,,
2024,JAN,,"Monday, January 29, 2024",GTR,GTR,-$70500.00,,,,
2023,JUL,,"Monday, July 10, 2023",GTR,GTR,-$110936.00,,,,
2023,JUL,,"Monday, July 17, 2023",GTR,GTR,-$10225.79,,,,
2023,JUL,,"Monday, July 17, 2023",GTR,GTR,-$79500.00,,,,
2023,JUL,,"Monday, July 24, 2023",GTR,GTR,-$63460.00,,,,
2023,JUL,,"Monday, July 31, 2023",GTR,GTR,-$26988.00,,,,
2023,JUL,,"Monday, July 31, 2023",GTR,GTR,-$120000.00,,,,
2023,JUN,,"Monday, June 05, 2023",GTR,GTR,-$79200.00,,,,
2023,JUN,,"Monday, June 05, 2023",GTR,GTR,-$224940.00,,,,
2023,JUN,,"Monday, June 05, 2023",GTR,GTR,-$215325.00,,,,
2023,JUN,,"Monday, June 26, 2023",GTR,GTR,-$138990.00,,,,
2023,JUN,,"Monday, June 26, 2023",GTR,GTR,-$107010.00,,,,
2023,MAR,,"Monday, March 20, 2023",GTR,GTR,-$50000.00,,,,
2023,MAR,,"Monday, March 20, 2023",GTR,GTR,-$23490.00,,,,
2023,MAR,,"Monday, March 27, 2023",GTR,GTR,-$225000.00,,,,
2023,MAR,,"Monday, March 27, 2023",GTR,GTR,-$134100.00,,,,
2023,MAY,,"Monday, May 15, 2023",GTR,GTR,-$302400.00,,,,
2023,MAY,,"Monday, May 15, 2023",GTR,GTR,-$126480.00,,,,
2023,NOV,,"Monday, November 06, 2023",GTR,GTR,-$22858.88,,,,
2023,NOV,,"Monday, November 13, 2023",GTR,GTR,-$140000.00,,,,
2023,NOV,,"Monday, November 27, 2023",GTR,GTR,-$87108.00,,,,
2023,NOV,,"Monday, November 27, 2023",GTR,GTR,-$233520.00,,,,
2023,OCT,,"Monday, October 02, 2023",GTR,GTR,-$281000.00,,,,
2023,OCT,,"Monday, October 02, 2023",GTR,GTR,-$101000.00,,,,
2023,OCT,,"Monday, October 16, 2023",GTR,GTR,-$15308.00,,,,
2023,OCT,,"Monday, October 16, 2023",GTR,GTR,-$83412.00,,,,
2023,OCT,,"Monday, October 23, 2023",GTR,GTR,-$25156.67,,,,
2023,SEP,,"Monday, September 11, 2023",GTR,GTR,-$44862.47,,,,
2023,SEP,,"Monday, September 11, 2023",GTR,GTR,-$100000.00,,,,
2023,SEP,,"Monday, September 11, 2023",GTR,GTR,-$139500.00,,,,
2023,SEP,,"Monday, September 11, 2023",GTR,GTR,-$38000.00,,,,
2023,SEP,,"Monday, September 18, 2023",GTR,GTR,-$65000.00,,,,
2023,SEP,,"Monday, September 18, 2023",GTR,GTR,-$215000.00,,,,
2023,SEP,,"Monday, September 18, 2023",GTR,GTR,-$216125.00,,,,
2023,SEP,,"Monday, September 18, 2023",GTR,GTR,-$146250.00,,,,
2023,SEP,,"Monday, September 18, 2023",GTR,GTR,-$97500.00,,,,
2023,SEP,,"Monday, September 25, 2023",GTR,GTR,-$50000.00,,,,
2023,SEP,,"Monday, September 25, 2023",GTR,GTR,-$90000.00,,,,
2023,SEP,,"Monday, September 25, 2023",GTR,GTR,-$200000.00,,,,
2023,SEP,,"Monday, September 25, 2023",GTR,GTR,-$39000.00,,,,
2023,APR,,"Saturday, April 15, 2023",GTR,GTR,-$250000.00,,,,
2023,APR,,"Saturday, April 15, 2023",GTR,GTR,-$319100.00,,,,
2023,APR,,"Thursday, April 27, 2023",GTR,GTR,-$204960.00,,,,
2023,AUG,,"Thursday, August 03, 2023",GTR,GTR,-$40000.00,,,,
2023,AUG,,"Thursday, August 03, 2023",GTR,GTR,-$110000.00,,,,
2023,AUG,,"Thursday, August 17, 2023",GTR,GTR,-$217980.00,,,,
2023,AUG,,"Thursday, August 24, 2023",GTR,GTR,-$50000.00,,,,
2023,AUG,,"Thursday, August 24, 2023",GTR,GTR,-$260000.00,,,,
2023,AUG,,"Thursday, August 31, 2023",GTR,GTR,-$70400.00,,,,
2023,AUG,,"Thursday, August 31, 2023",GTR,GTR,-$176000.00,,,,
2023,DEC,,"Thursday, December 14, 2023",GTR,GTR,-$38160.00,,,,
2023,DEC,,"Thursday, December 14, 2023",GTR,GTR,-$152110.00,,,,
2023,DEC,,"Thursday, December 14, 2023",GTR,GTR,-$27825.00,,,,
2023,DEC,,"Thursday, December 21, 2023",GTR,GTR,-$100000.00,,,,
2023,DEC,,"Thursday, December 28, 2023",GTR,GTR,-$77000.00,,,,
2023,DEC,,"Thursday, December 28, 2023",GTR,GTR,-$28000.00,,,,
2023,DEC,,"Thursday, December 28, 2023",GTR,GTR,-$41250.00,,,,
2023,DEC,,"Thursday, December 28, 2023",GTR,GTR,-$129500.00,,,,
2023,DEC,,"Thursday, December 28, 2023",GTR,GTR,-$233000.00,,,,
2024,FEB,,"Thursday, February 01, 2024",GTR,GTR,-$127639.56,,,,
2024,FEB,,"Thursday, February 08, 2024",GTR,GTR,-$126500.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$75000.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$150000.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$45000.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$16000.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$127500.00,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$23604.25,,,,
2024,FEB,,"Thursday, February 15, 2024",GTR,GTR,-$55000.00,,,,
2024,JAN,,"Thursday, January 04, 2024",GTR,GTR,-$18248.00,,,,
2024,JAN,,"Thursday, January 11, 2024",GTR,GTR,-$14950.00,,,,
2024,JAN,,"Thursday, January 11, 2024",GTR,GTR,-$164450.00,,,,
2024,JAN,,"Thursday, January 18, 2024",GTR,GTR,-$78250.00,,,,
2024,JAN,,"Thursday, January 18, 2024",GTR,GTR,-$58000.00,,,,
2023,JUL,,"Thursday, July 20, 2023",GTR,GTR,-$9838.26,,,,
2023,JUL,,"Thursday, July 20, 2023",GTR,GTR,-$35640.00,,,,
2023,JUL,,"Thursday, July 20, 2023",GTR,GTR,-$161000.00,,,,
2023,JUL,,"Thursday, July 27, 2023",GTR,GTR,-$25000.00,,,,
2023,JUL,,"Thursday, July 27, 2023",GTR,GTR,-$118030.00,,,,
2023,JUL,,"Thursday, July 27, 2023",GTR,GTR,-$100000.00,,,,
2023,JUN,,"Thursday, June 01, 2023",GTR,GTR,-$228860.00,,,,
2023,JUN,,"Thursday, June 15, 2023",GTR,GTR,-$215000.00,,,,
2023,JUN,,"Thursday, June 15, 2023",GTR,GTR,-$100000.00,,,,
2023,JUN,,"Thursday, June 15, 2023",GTR,GTR,-$211751.37,,,,
